id,name,type,prop1,prop1_val,prop2,prop2_val,element,elem_val,contribute,sellprice,equippos,level,BuyingPrice,SellingPrice,ItemDescription,unk1,unk2,unk3,unk4,unk5,unk6,unk9,unk10,unk11,unk12,unk13,unk14,unk15,unk16
33026,ไหดองผัก,24,0,0,0,0,0,-100,8,3,0,0,0,3,ไหดินเผาขนาดใหญ่ใช้ดองผัก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33027,ขวดดินเผาโจว,24,0,0,0,0,0,-100,8,11,0,0,0,11,ดินปั้นที่มีชื่อเสียงเพราะคุณภาพเนียนละเอียด,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33028,ขวดดินไฉ่หวง,24,0,0,0,0,0,-100,8,12,0,0,0,12,ดินปั้นชั้นเยี่ยมสีดินเหลืองเข้ม,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33029,ไหดินเผาวาดสี,24,0,0,0,0,0,-100,8,13,0,0,0,13,ดินปั้นชั้นดีเหมาะแก่การวาดสี,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33030,ไหดินสีสันน้อย,24,0,0,0,0,0,-100,8,14,0,0,0,14,ดินปั้นที่มีสีสันงดงามสดใส,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33031,ดินปั้นถวาย,24,0,0,0,0,0,-100,8,15,0,0,0,15,ดินปั้นที่คุณภาพดีกว่าดินปั้นทั่วไป,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33032,ไหดินผอหยาง,24,0,0,0,0,0,-100,8,16,0,0,0,16,ดินปั้นมีแหล่งกำเนิดที่ผอหยาง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33033,ไหดินหลูเจียง,24,0,0,0,0,0,-100,8,17,0,0,0,17,ดินปั้นมีจุดเด่นที่ความเหนียวละเอียด,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33034,ไหดินเผาเจี้ยนอัน,24,0,0,0,0,0,-100,8,18,0,0,0,18,ดินปั้นมีแหล่งกำเนิดที่เจี้ยนอัน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33035,ขวดดินเฉียนถาง,24,0,0,0,0,0,-100,8,19,0,0,0,19,ดินปั้นมีแหล่งกำเนิดที่เฉียนถาง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33036,ไหดินตานหยาง,24,0,0,0,0,0,-100,8,20,0,0,0,20,ดินปั้นมีแหล่งกำเนิดที่ตานหยาง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33037,ขวดดินเผาถวาย,24,0,0,0,0,0,-100,8,21,0,0,0,21,เครื่องปั้นดินเผาอันประณีตที่ถวายให้กับราชสำนัก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33038,ขวดดินเผาเอกะ,24,0,0,0,0,0,-100,8,22,0,0,0,22,บรรจุภัณฑ์อันล้ำค่าที่ทำด้วยดินปั้นชั้นเลิศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33039,ไหดินเผาฉีหลู่,24,0,0,0,0,0,-100,8,23,0,0,0,23,ไหดินเผาที่หลักๆแล้วจะผลิตขึ้นในแถบรัฐฉีโบราณ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33040,ไหดินเผาจือจง,24,0,0,0,0,0,-100,8,24,0,0,0,24,เครื่องปั้นดินเผาที่หลักๆจะผลิตขึ้นในละแวกจือจง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33041,ขวดดินปราณีต,24,0,0,0,0,0,-100,8,25,0,0,0,25,ขวดดินเผาที่วาดลวดลายรูปภาพที่สวยงามและซับว้อน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33042,เครื่องเจี๋ย,24,0,0,0,0,0,-100,8,26,0,0,0,26,เครื่องปั้นดินเผาสำหรับขุนนางระดับสูง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33043,ไหดินสีสัน,24,0,0,0,0,0,-100,8,27,0,0,0,27,เครื่องบรรณาการแก่เชื้อพระวงศ์จากนอกด่าน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33044,ไหมังกรมายา,24,0,0,0,0,0,-100,8,28,0,0,0,27,ไหดินหลากสีพบที่เขาเศียรมังกรเท่านั้น,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34001,ไม้จันทน์,25,0,0,0,0,0,-100,3,1,0,0,0,1,ต้นไม้สีเขียวตลอดปีในเขตร้อนมีกลิ่นหอมกรุ่นจมูก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34002,ไม้สนจีนแดง,25,0,0,0,0,0,-100,3,2,0,0,0,2,เปลือกลำต้นหนาหยาบอายุยืน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34003,ไม้อู๋ถง,25,0,0,0,0,0,-100,3,3,0,0,0,3,เนื้อไม้เบาไม่แตกง่าย,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34004,ไม้สนดำ,25,0,0,0,0,0,-100,3,4,0,0,0,4,ไม้สนดำต้นใหญ่เขียว,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34005,ไม้กุ้ยชั้น1,25,0,0,0,0,0,-100,3,5,0,0,0,5,ไม้กุ้ยจากเขาสูงเกรดเอ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34006,ไม้สนชั้นสูง,25,0,0,0,0,0,-100,3,6,0,0,0,6,ไม้สนพันปีคุณภาพดีเยี่ยม,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34007,ไม้สักเสฉวน,25,0,0,0,0,0,-100,3,7,0,0,0,7,ไม้สักจากเสฉวนคุณภาพหนาหนัก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34008,การบูนซานเยี่ย,25,0,0,0,0,0,-100,3,8,0,0,0,8,ต้นการบูนกลิ่นหอมหวลราวสายลมอันสดชื่น,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34009,ไม้กลมเหลียวตง,25,0,0,0,0,0,-100,3,9,0,0,0,9,ไม้ขนาดใหญ่เติบโตอยู่ในป่าลึกเหลียวตง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34010,เสาคานพันปี,25,0,0,0,0,0,-100,3,10,0,0,0,10,วัสดุไม้ทำเสาคานอยู่ทนทานเป็นพันปี,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34011,กิ่งกั้วหลู่,25,0,0,0,0,0,-100,3,1,0,0,0,1,ไม้ที่เติบโตตามเนินเขาทั่วไป,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34012,ไม้สาลี่หยาบ,25,0,0,0,0,0,-100,3,2,0,0,0,2,ไม้เนื้อหยาบใหญ่สีเข้ม,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34013,กิ่งไม้อู๋ถง,25,0,0,0,0,0,-100,3,3,0,0,0,3,กิ่งไม้ต้นอู๋ถง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34014,กิ่งไม้ฝ้าย,25,0,0,0,0,0,-100,3,1,0,0,0,1,กิ่งไม้ต้นฝ้าย,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34015,ไม้กุ้ยชั้น9,25,0,0,0,0,0,-100,3,2,0,0,0,2,ไม้กุ้ยที่ไม่ค่อยมีราคา,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34016,ไม้สนคุณภาพต่ำ,25,0,0,0,0,0,-100,3,3,0,0,0,3,ไม้สนคุณภาพต่ำ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34017,ไม้ลอยน้ำ,25,0,0,0,0,0,-100,3,1,0,0,0,1,เศษไม้ที่น้ำฝนซัดกวาดลงมาจากบนเขา,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34018,การบูนแช่น้ำ,25,0,0,0,0,0,-100,3,2,0,0,0,2,ต้นการบูนแช่ในน้ำจนบวมอิ่ม,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34019,ไม้ลิ้นจี่,25,0,0,0,0,0,-100,3,3,0,0,0,3,กิ่งไม้ลิ้นจี่ที่มาจากภาคใต้,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34020,ถังไม้เล็ก,25,0,0,0,0,0,-100,3,1,0,0,0,1,ถังไม้เล็กๆที่ทุกบ้านต้องมี,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,ตู้ไม้เก่า,25,0,0,0,0,0,-100,3,2,0,0,0,2,ตู้ไม้ที่ประชาชนใช้เก็บเสื้อผ้าตลอดจนข้าวของเครื่องใช้,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34022,กลักไม้หอม,25,0,0,0,0,0,-100,3,3,0,0,0,3,หีบไม้หอมรูปร่างยาวเรียว,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34023,กิ่งสนฟูหวี,25,0,0,0,0,0,-100,3,11,0,0,0,11,กิ่งไม้สนที่เติบโตในแถบพื้นที่เผ่าหมาน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34024,ไม้กุ้ยเขาลึก,25,0,0,0,0,0,-100,3,12,0,0,0,12,ไม้กุ้ยที่ตัดมาจากดินแดนที่คนไม่ค่อยเข้าไป,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34025,ไม้รังหงษ์,25,0,0,0,0,0,-100,3,13,0,0,0,13,ตำนานกล่าวว่านี่คือไม้ชั้นสูงที่สามารถดึงดูดให้หงษ์มาทำรัง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34026,ไม้เมือกหอม,25,0,0,0,0,0,-100,3,14,0,0,0,14,ไม้ชั้นสูงที่ส่งกลิ่นหอมอ่อนๆออกมา,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34027,ไม้อันเล่อ,25,0,0,0,0,0,-100,3,15,0,0,0,15,ไม้ยักษ์ที่ผลิตจากเขตภูเขาอันเล่อ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34028,ไม้เจี้ยนอัน,25,0,0,0,0,0,-100,3,16,0,0,0,16,ไม้โบราณที่ผลิตจากเขตภูเขาเจี้ยนอัน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34029,ไม้ลายกลม,25,0,0,0,0,0,-100,3,17,0,0,0,17,ไม้ชั้นสูงที่ลวดลายเป็นระเบียบชัดเจน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34030,สาลี่พลังปราณ,25,0,0,0,0,0,-100,3,18,0,0,0,18,ต้นสาลี่พันปีที่ตำนานกล่าวว่ากักเก็บรับพลังปราณฟ้าดินเอาไว้,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34031,ไม้สนจีนอี๋โจว,25,0,0,0,0,0,-100,3,19,0,0,0,19,ไม้ล้ำค่าที่ขนส่งข้ามทะเลมาจากอี๋โจว,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34032,ไม้เทพป่า,25,0,0,0,0,0,-100,3,20,0,0,0,20,ไม้เทพที่ตัดจากป่าดึกดำบรรพ์แห่งแดนใต้,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34033,ไม้บดยา,25,0,0,0,0,0,-100,3,16,0,0,0,16,ท่อนไม้ที่กระต่ายหยกใช้ตำยา,0,0,0,0,8,0,0,0,0,0,0,0,0,0
34034,ไม้โบราณชัฏ,25,0,0,0,0,0,-100,3,21,0,0,0,21,ต้นไม้นี้แม้ว่าจะมีอายุมากแต่ยังคงแผ่กิ่งก้านร่มใบแน่นหนา,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34035,ไม้เสียดฟ้า,25,0,0,0,0,0,-100,3,22,0,0,0,22,เนื้อไม้ชั้นเลิศที่ตั้งตรงสูงเด่น,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34036,ไม้ศักดิ์สิทธ์,25,0,0,0,0,0,-100,3,23,0,0,0,23,เนื้อไม้ที่ได้จากป่าลึกว่ากันว่ามีพลังศักดิ์สิทธ์,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34037,ไม้สนไหลเนื่อง,25,0,0,0,0,0,-100,3,24,0,0,0,24,เนื้อไม้ชั้นพิเศษที่เก็บขึ้นมาจากผิวแม่น้ำฉางเจียง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34038,ไม้โบราณยักษ์,25,0,0,0,0,0,-100,3,25,0,0,0,25,ไม้หายากที่โตอยู่บนยอดเขาสูง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34039,สนเสียดฟ้า,25,0,0,0,0,0,-100,3,26,0,0,0,26,ต้นสนยักษ์สูงเสียดฟ้าทะลวงเมฆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34040,สนจีนหลิ่งหนาน,25,0,0,0,0,0,-100,3,27,0,0,0,27,ไม้สนจีนที่ตัดมาจากป่าลึกเขาหลิ่งหนาน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34041,กิ่งหลิว,25,0,0,0,0,0,-100,3,1,0,0,0,0,กิ่งเล็กของต้นหลิวมีความเหนียวมาก,0,0,0,0,28,0,0,0,0,0,0,0,0,0
34042,ไม้มังกรมายา,25,0,0,0,0,0,-100,3,28,0,0,0,28,ลำต้นของไม้โบราณเคยอยู่บนเขาเศียรมังกร,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35001,เปลือกหอยแครง,26,0,0,0,0,0,-100,11,1,0,0,0,1,เปลือกของหอยทะเลรสชาติอร่อย,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35002,เกล็ดปลายักษ์,26,0,0,0,0,0,-100,11,2,0,0,0,2,เกล็ดของปลายักษ์,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35003,กระดองปูขน,26,0,0,0,0,0,-100,11,3,0,0,0,3,เปลือกแข็งด้านนอกของปูขน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35004,เปลือกกุ้ง,26,0,0,0,0,0,-100,11,4,0,0,0,4,เปลือกกุ้งมังกรจากทะเลลึก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005,กระดองเต่าทะเล,26,0,0,0,0,0,-100,11,5,0,0,0,5,เปลือกกระดองสัตว์ที่ยากจะได้พบเห็น,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35006,เปลือกปลาหวง,26,0,0,0,0,0,-100,11,6,0,0,0,6,เปลือกกระดองสัตว์ที่ยากจะได้พบเห็น,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35007,กระดองปูม้า,26,0,0,0,0,0,-100,11,7,0,0,0,7,เปลือกกระดองสัตว์ที่ยากจะได้พบเห็น,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35008,หอยทะเลลึก,26,0,0,0,0,0,-100,11,8,0,0,0,8,เปลือกกระดองสัตว์ที่ยากจะได้พบเห็น,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35009,กระดอง100ปี,26,0,0,0,0,0,-100,11,9,0,0,0,9,เปลือกกระดองสัตว์ที่ยากจะได้พบเห็น,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35010,เกล็ดมังกร,26,0,0,0,0,0,-100,11,10,0,0,0,10,ตำนานว่าเป็นเกล็ดที่ร่วงจากตัวของมังกรจ้าวอุทกภัย,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35011,เกล็ดงูดำ,26,0,0,0,0,0,-100,11,1,0,0,0,1,เกล็ดงูดำในป่า,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35012,เปลือกหอยแครง,26,0,0,0,0,0,-100,11,2,0,0,0,2,เปลือกหอยที่พบได้บ่อย,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,กระดองเต่า,26,0,0,0,0,0,-100,11,3,0,0,0,3,กระดองหลังของเต่าดำยักษ์,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35014,เกล็ดงูน้อย,26,0,0,0,0,0,-100,11,1,0,0,0,1,เกล็ดที่ร่วงหล่นจากตัวงูพิษ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35015,เปลือกหอยกาบ,26,0,0,0,0,0,-100,11,2,0,0,0,2,เปลือกหอยกาบพบได้บ่อยตามริมทะเล,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35016,กระดองปูขายาว,26,0,0,0,0,0,-100,11,3,0,0,0,3,กระดองปูคุณภาพแข็งแกร่ง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35017,เกล็ดงูพิษ,26,0,0,0,0,0,-100,11,4,0,0,0,4,เกล็ดที่ร่วงหล่นจากตัวงูพิษ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35018,เปลือกหอยกาบ,26,0,0,0,0,0,-100,11,11,0,0,0,11,เปลือกของหอยกาบขนาดใหญ่จากฝั่งทะเลตะวันออก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35019,หอยสังข์,26,0,0,0,0,0,-100,11,12,0,0,0,12,เปลือกหอยสังข์ยักษ์ที่เป่าเป็นเสียงดนตรีได้,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35020,เกล็ดงูเหลือม,26,0,0,0,0,0,-100,11,13,0,0,0,13,เกล็ดหยาบของงูเหลือมสีม่วง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35021,เกล็ดงูเซียน,26,0,0,0,0,0,-100,11,14,0,0,0,14,ตำนานว่าเป็นเกล็ดของงูเซียน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35022,กระดองสีเลื่อม,26,0,0,0,0,0,-100,11,15,0,0,0,15,กระดองเต่าทะเลที่มีลวดลายงดงาม,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,เกล็ดงูขาว,26,0,0,0,0,0,-100,11,16,0,0,0,16,เกล็ดงูขาวหายากมาก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35024,จระเข้ฉางเจียง,26,0,0,0,0,0,-100,11,17,0,0,0,17,เกล็ดจระเข้อย่างหนาจากแถบฉางเจียง,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35025,จระเขู้ใหญ่,26,0,0,0,0,0,-100,11,18,0,0,0,18,เกล็ดที่เอามาจากตัวจระเข้รูปร่างใหญ่พิเศษ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35026,งูหลามหนานหมาน,26,0,0,0,0,0,-100,11,19,0,0,0,19,ฟังว่าเป็นเกล็ดที่ได้จากตัวของงูหลามยักษ์แห่งหนานหมาน,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35027,เกล็ดปลาหวง,26,0,0,0,0,0,-100,11,20,0,0,0,20,เกล็ดปลาหวงจากเหนือสุดขั้วโลก,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35028,กระดองเต่าเทพ,26,0,0,0,0,0,-100,11,21,0,0,0,21,กระดองเต่าของเต่าเซียนที่มีอายุเกินร้อยปีขึ้นไป,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35029,เกล็ดปลาเหนือ,26,0,0,0,0,0,-100,11,22,0,0,0,22,เกล็ดขนาดใหญ่ยักษ์ของปลาหวงในถิ่นที่เหนือสุด,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35030,หอยทะเลยักษ์,26,0,0,0,0,0,-100,11,23,0,0,0,23,หอยนี้มีรูปร่างใหญ่ยักษ์ตั้งใจฟังให้ดีจะได้ยินเสียงสะท้อนเล็กน้อย,0,0,0,0,0,0,0,0,0,0,0,0,0,0
