id,name,type,image1,image2,color1,color2,color3,color4,notPet,unk5,unk6,lvl,hpmax,spmax,hpx,spx,int,atk,def,agi,doanhtrai,exp_bonus,element,skill1,skill2,skill3,drop1,drop2,drop3,drop4,drop5,drop6,unk1,skill4,reborn,unk2,unk3
17166,เฒ่าเร้นกาย,8,1041,1001,742554553,551444741,444444642,444444444,0,10,0,75,497,269,30,19,30,11,29,36,0,0,1,10006,0,0,27058,43043,26095,0,0,0,0,0,0,0,0
17167,ทหารศึกนครหลวง,8,1139,1001,444444554,444444640,622640611,444444444,0,20,4,74,510,260,33,18,8,36,37,20,0,0,3,12007,0,0,32006,32006,26011,0,0,0,0,0,0,0,0
17168,โจรตงไห่,8,1021,1001,525626555,456424444,444444525,444444444,0,1,1,22,113,111,9,5,3,10,13,4,0,0,2,11003,0,0,26040,26162,26082,0,0,0,0,0,0,0,0
17169,โจรฉางเจียง,8,1023,1001,262742553,262711444,444444353,444444444,0,1,7,23,113,107,8,4,3,11,10,10,0,0,4,13001,0,0,26040,26033,27055,0,0,0,0,0,0,0,0
17170,โจรสลัดใหญ่,8,1011,1001,444468544,923468444,444444467,444444444,0,6,3,25,127,119,10,6,3,11,10,8,0,0,3,12002,0,0,26040,26157,27001,0,0,0,0,0,0,0,0
17171,โจรกวาดลำน้ำ,8,1065,1001,611444554,551363444,661444363,444444444,0,1,4,22,113,111,9,5,2,10,9,9,0,0,1,10002,0,0,26040,26053,26016,0,0,0,0,0,0,0,0
17172,โจรลำน้ำ,8,1064,1001,317717555,316246771,246444245,444444444,0,1,2,24,122,117,10,6,3,8,10,12,0,0,2,11003,0,0,26040,26051,27046,0,0,0,0,0,0,0,0
17173,จ้าวขวางลำน้ำ,8,1005,1001,411711344,742723444,444444444,444444444,0,1,5,18,95,101,7,4,3,9,7,5,0,0,3,12001,0,0,26046,26053,27054,0,0,0,0,0,0,0,0
17174,โจรท่าข้าม,8,1007,1001,151363454,677262444,444444252,444444444,0,1,6,29,146,130,12,7,3,17,10,10,0,0,4,13001,0,0,27002,26164,26040,0,0,0,0,0,0,0,0
17175,โจรสมุทร,8,1011,1001,444626345,246246444,444444246,444444444,0,6,4,31,159,135,13,7,3,16,10,12,0,0,2,11003,0,0,27017,26051,26040,0,0,0,0,0,0,0,0
17176,โจรใบเรือดำ,8,1062,1001,444663554,771642444,444444642,444444444,0,6,5,27,137,113,11,4,3,12,11,13,0,0,1,10002,0,0,26080,26162,26004,0,0,0,0,0,0,0,0
17177,ทหารศึกเป๋ยไห่,8,1009,1001,444444454,252771263,555444444,444444444,0,5,5,25,136,119,12,6,4,8,11,9,0,0,1,10002,0,0,26098,27035,27002,0,0,0,0,0,0,0,0
17178,ทหารศึกตงจวิ้น,8,1130,1001,272444444,148147356,252252245,444444444,0,5,2,30,156,122,13,5,5,14,10,13,0,0,2,11003,0,0,26034,27018,26002,0,0,0,0,0,0,0,0
17179,ทหารศึกเซี่ยพี,8,1018,1001,622444333,551771651,333444444,444444444,0,5,1,32,167,138,14,8,4,18,12,8,0,0,1,10003,0,0,27055,26042,26051,0,0,0,0,0,0,0,0
17180,ทหารศึกซวีอี๋,8,1009,1001,444444554,830266642,145444356,444444444,0,5,3,33,155,132,11,6,4,17,16,12,0,0,2,11001,0,0,26056,26163,27025,0,0,0,0,0,0,0,0
17181,ทหารศึกโซ่วชุน,8,1130,1001,511444544,511611511,515425611,444444444,0,5,6,34,177,143,15,8,4,18,13,10,0,0,3,12002,0,0,26156,27036,26085,0,0,0,0,0,0,0,0
17182,ทหารหลูเจียง,8,1018,1001,622444443,151151251,246444356,444444444,0,5,4,35,185,146,16,8,4,16,12,14,0,0,4,13001,0,0,26169,26056,26077,0,0,0,0,0,0,0,0
17183,ทหารเฉินหลิว,8,1263,1001,444444333,444444660,970660444,444444444,0,5,2,80,611,328,32,18,6,42,39,22,0,0,1,10006,0,0,26247,26247,26234,0,0,0,0,0,0,0,0
17184,ทหารศึกสวี่ชัง,8,1130,1001,148444444,149246245,511522246,444444444,0,5,2,50,262,193,22,13,23,17,10,16,0,0,2,11005,0,0,26100,26158,26083,0,0,0,0,0,0,0,0
17185,ทหารหว่านเฉิง,8,1245,1001,444444333,222444411,222411444,444444444,0,20,9,81,629,294,34,12,7,47,35,24,0,0,1,10006,0,0,26248,26248,32024,33032,0,0,0,0,0,0,0
17186,ทหารลั่วหยาง,8,1009,1001,444444434,644474444,154444464,444444444,0,5,5,63,382,229,25,15,14,15,25,36,0,0,4,13004,0,0,27005,26168,27026,0,0,0,0,0,0,0,0
17187,ทหารศึกฉางอัน,8,1130,1001,661444445,550770651,353363661,444444444,0,5,6,68,488,194,40,8,5,31,26,31,0,0,1,10006,0,0,27027,26168,26087,0,0,0,0,0,0,0,0
17188,ทหารศึกซีเหลีย,8,1018,1001,622444444,319517414,661444444,444444444,0,5,4,69,498,179,41,5,3,36,29,29,0,0,2,11005,0,0,27033,26083,26007,0,0,0,0,0,0,0,0
17189,ทหารศึกเป่ยตี้,8,1009,1001,444444444,444642256,541444642,444444444,0,5,2,70,543,168,42,3,2,37,32,29,0,0,3,12005,0,0,27048,26058,27038,0,0,0,0,0,0,0,0
17190,ขุนศึกองครักษ์,8,1140,1001,522444444,444444444,252242444,444444444,0,20,2,95,922,330,38,24,27,46,37,40,0,0,4,13006,0,0,27012,27011,26070,37986,0,0,0,0,0,0,0
17191,อิวโจวจ่าง,8,1054,1001,623444444,552444661,333444444,444444444,0,15,5,9,55,79,4,2,2,4,4,2,0,0,1,10002,0,0,27002,0,0,0,0,0,0,0,0,0,0
17192,จี้โจวจ่าง,8,1054,1001,623444444,661147555,146444246,444444444,0,15,6,24,122,118,10,6,8,6,8,10,0,0,2,11001,0,0,27002,26033,26001,0,0,0,0,0,0,0,0
17193,ชิงโจวจ่าง,8,1054,1001,247444544,149742345,641444742,444444444,0,15,5,24,122,131,10,9,11,6,5,7,0,0,3,12002,0,0,27023,26157,26001,0,0,0,0,0,0,0,0
17194,สวีโจวจ่าง,8,1054,1001,623444444,623623555,666444611,444444444,0,15,1,25,135,125,11,7,6,8,9,11,0,0,4,13001,0,0,26082,26157,26042,0,0,0,0,0,0,0,0
17195,เหยี่ยนโจวจ่าง,8,1054,1001,642444444,661733661,523444623,444444444,0,15,2,25,118,133,8,9,15,5,6,7,0,0,3,12002,0,0,27065,27034,27060,0,0,0,0,0,0,0,0
17196,ซือลี่จ่าง,8,1262,1001,444455444,444166651,146550356,444444444,0,5,4,80,617,316,33,16,8,43,41,18,0,0,2,11005,0,0,27045,27045,32007,0,0,0,0,0,0,0,0
17197,กวนจงจ่าง,8,1083,1001,467444555,555555458,556468456,444444444,0,2,4,85,670,296,44,21,16,39,30,30,0,0,4,13006,0,0,26011,26070,26070,34009,0,0,0,0,0,0,0
17198,ทาสทะเล,8,1064,1001,148444444,138764444,146444532,444444444,0,1,4,33,166,142,13,8,9,18,11,7,0,0,2,11003,0,0,27065,26166,27061,0,0,0,0,0,0,0,0
17199,โจรทะเลลึก,8,1065,1001,345444434,477346444,666444346,444444444,0,1,3,34,171,145,14,8,9,7,13,18,0,0,4,13004,0,0,26098,26054,26041,0,0,0,0,0,0,0,0
17200,มือดาบโจรสลัด,8,1021,1001,444134345,268134444,444444134,444444444,0,1,1,35,180,140,15,7,6,18,13,12,0,0,2,11003,0,0,26101,27034,26081,0,0,0,0,0,0,0,0
17201,มือทวนโจรสลัด,8,1021,1001,526134345,268414444,444444414,444444444,0,1,2,49,248,171,20,9,12,26,13,17,0,0,2,11003,0,0,27024,26033,27004,0,0,0,0,0,0,0,0
17202,ขุนโจรสลัด,8,1011,1001,444333333,322151444,444444444,444444444,0,6,4,50,257,178,21,10,10,27,14,17,0,0,1,10003,0,0,26003,27036,26019,0,0,0,0,0,0,0,0
17203,รองโจรสลัด,8,1011,1001,444643544,711333444,444444333,444444444,0,6,1,51,276,185,24,11,8,23,17,19,0,0,3,12003,0,0,27025,27037,26065,0,0,0,0,0,0,0,0
17204,จ้าวโจรสลัด,8,1062,1001,444134345,268134444,444444134,444444444,0,6,5,63,410,164,30,4,3,36,28,30,0,0,2,11003,0,0,27020,26160,27032,0,0,0,0,0,0,0,0
17205,ทหารศึกหมีเหิน,8,1139,1001,444444334,444444011,551552444,444444444,0,20,6,88,696,272,35,16,23,36,42,34,0,0,1,10006,0,0,27011,27011,32023,36009,0,0,0,0,0,0,0
17206,ทหารหาญหมีเหิน,8,1141,1001,522444444,444641444,740640444,444444444,0,20,1,89,718,274,38,16,22,40,38,34,0,0,3,12006,0,0,27011,27011,32023,41010,0,0,0,0,0,0,0
17207,ทหารหมีเหิน,8,1077,1001,622444444,455252444,151233242,444444444,0,8,5,92,767,339,40,26,24,43,39,34,0,0,4,13006,0,0,27071,26094,32008,0,0,0,0,0,0,0,0
17208,กลุ่มเสื้อดำ,8,1140,1001,540444333,444444952,332540444,444444444,0,20,5,96,932,333,38,24,27,46,38,41,0,0,1,10006,0,0,26071,26070,27011,40009,0,0,0,0,0,0,0
17209,ทหารหาญหมีเหิน,8,1140,1001,422444454,444444414,414422414,444444444,0,20,4,92,767,339,40,26,24,43,38,35,0,0,2,11005,0,0,26011,26070,26094,36020,0,0,0,0,0,0,0
17210,หัวหน้าทหารหมี,8,1141,1001,533444555,444566722,622533622,444444444,0,20,3,93,775,343,40,26,25,39,42,34,0,0,3,12008,0,0,26070,26105,26011,38006,0,0,0,0,0,0,0
17211,คนเถื่อนภูเขา,8,1011,1001,444444242,242362444,444444252,444444444,0,6,5,38,190,124,15,3,3,28,17,10,0,0,4,13001,0,0,26065,26035,26077,0,0,0,0,0,0,0,0
17212,ทหารเจิ้นอู่,8,1246,1001,444444544,590444870,560450444,444444444,0,20,1,96,740,393,38,23,3,42,43,40,0,0,1,10006,0,0,27072,27072,27079,0,0,0,0,0,0,0,0
17213,ช่างเทคนิค,8,1003,1001,662444444,147357551,345444346,444444444,0,2,2,38,190,159,15,10,22,3,12,14,0,0,2,11003,0,0,26158,26100,26035,0,0,0,0,0,0,0,0
17214,ขุนพลข้าง,8,1247,1001,136137664,871138444,444444246,444444444,1,15,3,77,510,269,31,18,9,51,26,43,0,0,2,11005,11008,11014,0,0,0,0,0,0,0,0,0,0,0
17215,ที่ปรึกษา,8,1055,1001,135444444,136146136,444444244,444444444,1,3,1,70,462,257,28,18,40,9,21,29,0,0,2,11003,11007,11008,0,0,0,0,0,0,0,0,0,0,0
17216,ที่ปรึกษา,8,1166,1001,444246444,145522246,444444522,444444444,1,3,5,70,462,257,28,18,40,9,21,29,0,0,2,11002,11005,11007,0,0,0,0,0,0,0,0,0,0,0
17217,ผู้ปรึกษา,8,1165,1001,880222444,551622444,444444622,444444444,1,3,3,70,462,256,28,18,36,14,23,26,0,0,1,10004,10005,10007,0,0,0,0,0,0,0,0,0,0,0
17218,ผู้ปรึกษา,8,1029,1001,252242444,576252252,444444242,444444444,1,3,1,70,462,256,28,18,36,14,23,26,0,0,4,13002,13003,13004,0,0,0,0,0,0,0,0,0,0,0
17219,รองขุนพล,8,1054,1001,444444444,642633642,622444633,444444444,1,15,4,72,476,255,29,17,11,38,26,28,0,0,3,12003,12006,12007,0,0,0,0,0,0,0,0,0,0,0
17220,รองขุนพล,8,1054,1001,552444444,141444252,222444444,444444444,1,15,5,72,476,255,29,17,11,38,26,28,0,0,1,10003,10006,10008,0,0,0,0,0,0,0,0,0,0,0
17221,รองขุนพล,8,1054,1001,444444444,149141246,141444141,444444444,1,15,6,72,476,255,29,17,11,38,26,28,0,0,4,13005,13006,13007,0,0,0,0,0,0,0,0,0,0,0
17222,ทหารศึกต้าม่อ,8,1018,1001,422444333,551242651,131551242,444444444,0,5,2,34,199,145,16,9,11,10,13,11,0,0,1,10001,0,0,0,27038,26156,0,0,0,0,0,0,0,0
17223,ทหารต้าม่อ,8,1130,1001,551444333,551246651,246551246,444444444,0,5,1,35,203,148,16,9,12,11,11,12,0,0,1,10002,0,0,27032,27038,26156,0,0,0,0,0,0,0,0
17224,ทหารเลวต้าม่อ,8,1018,1001,278444334,148225146,444444444,444444444,0,5,9,34,188,145,14,8,10,9,17,12,0,0,2,11001,0,0,0,26079,26167,0,0,0,0,0,0,0,0
17225,ขุนพลหยาเหมิน,8,1054,1001,622444554,550771555,666444661,444444444,0,15,1,97,749,398,39,23,5,45,40,38,0,0,4,13006,0,0,27079,27079,27072,37969,0,0,0,0,0,0,0
17226,โจรเขาลวี่ซาน,8,1065,1001,661444555,151468444,358444467,444444444,0,1,6,60,364,219,24,15,12,24,24,26,0,0,4,13006,0,0,0,0,0,0,0,0,0,0,0,0,0
17227,นายกองทหารมู่,8,1003,1001,551444444,246246551,334444333,444444444,1,2,1,15,81,94,6,4,6,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17228,หยางโจวจ่าง,8,1141,1001,522444554,444555761,761554444,444444444,0,20,6,36,183,151,15,9,4,10,21,12,0,0,1,10003,0,0,26003,26004,26027,0,0,0,0,0,0,0,0
17229,ทหารเจี้ยนเยีย,8,1018,1001,246444445,149257555,666444246,444444444,0,5,2,34,171,143,14,8,4,10,18,12,0,0,2,11003,0,0,26027,26055,26042,0,0,0,0,0,0,0,0
17230,ทหารศึกอู๋จวิ้,8,1130,1001,661444554,551444650,333444444,444444444,0,5,1,34,171,143,14,8,4,12,16,12,0,0,1,10002,0,0,26017,26044,26077,0,0,0,0,0,0,0,0
17231,ทหารซานเยี่ย,8,1175,1001,444433554,622611566,444444611,444444444,0,8,1,42,211,166,17,10,4,24,18,10,0,0,3,12004,0,0,26006,26023,26120,39016,0,0,0,0,0,0,0
17232,หญิงเผ่าเยี่ย,8,1155,1001,444551344,551147444,444444661,444444444,0,0,0,41,205,163,16,10,5,18,10,23,0,0,1,10002,0,0,26122,27041,27031,0,0,0,0,0,0,0,0
17233,โจรใบเรือขาว,8,1196,1001,577444333,678464444,444444464,444444444,0,1,4,37,191,148,16,8,4,14,12,18,0,0,4,13004,0,0,26101,26112,26117,25048,0,0,0,0,0,0,0
17234,เล็บเสือเขียว,8,1148,1001,464444555,252444353,444444353,444444444,0,20,3,38,185,149,14,8,5,16,14,19,0,0,4,13004,0,0,26113,27004,27036,0,0,0,0,0,0,0,0
17235,โจรใบเรือแดง,8,1005,1001,532444554,411642444,444444642,444444444,0,1,5,37,191,148,16,8,4,14,18,12,0,0,3,12004,0,0,26101,26112,26117,0,0,0,0,0,0,0,0
17236,มังกรทะเลดำ,8,1065,1001,611444555,100555444,222444444,444444444,0,1,3,38,204,139,18,6,3,19,14,16,0,0,1,10003,0,0,26113,27004,27036,0,0,0,0,0,0,0,0
17237,โจรใบเรือม่วง,8,1064,1001,308444444,207414444,630444414,444444444,0,1,6,38,194,149,16,8,5,19,15,13,0,0,2,11003,0,0,32003,27036,27003,0,0,0,0,0,0,0,0
17238,จรเข้เขียว,8,1156,1001,252555555,252252444,262444252,444444444,0,0,0,37,186,148,15,8,6,13,15,15,0,0,4,13004,0,0,27019,27025,26112,0,0,0,0,0,0,0,0
17239,ทหารอ๋องเต๋อ,8,1023,1001,643661555,530640444,444444640,444444444,0,1,7,38,190,155,15,9,6,15,17,14,0,0,3,12004,0,0,26122,26118,26120,0,0,0,0,0,0,0,0
17240,ผู้กล้าตาย,8,1196,1001,100444334,111456444,444444456,444444444,0,1,3,39,207,146,18,7,3,19,14,16,0,0,1,10003,0,0,26102,27018,26023,0,0,0,0,0,0,0,0
17241,ปีศาจคลานบึง,8,1011,1001,444426454,606626444,444444525,444444444,0,6,5,40,211,152,18,8,5,14,15,18,0,0,2,11005,0,0,26121,26117,26119,0,0,0,0,0,0,0,0
17242,มารวาววับ,8,1155,1001,444552454,141842444,444444141,444444444,0,0,0,39,192,158,15,9,6,14,16,17,0,0,4,13004,0,0,26124,26118,26120,0,0,0,0,0,0,0,0
17243,ทหารศึกฝูเยี่ย,8,1007,1001,100444555,211722444,444444511,444444444,0,1,1,44,243,153,22,7,5,20,19,16,0,0,1,10003,0,0,26127,26117,26119,0,0,0,0,0,0,0,0
17244,คนดุกล้า,8,1175,1001,252544544,522252622,444444522,444444444,0,8,4,45,236,165,20,9,5,21,19,15,0,0,3,12005,0,0,26038,26158,26167,35005,0,0,0,0,0,0,0
17245,กองอ๋องเต๋อ,8,1147,1001,151444554,141444131,444444444,444444444,0,0,0,50,683,152,26,5,4,33,22,10,0,0,4,13006,0,0,26126,26120,26120,39018,0,0,0,0,0,0,0
17246,ทหารโจรเหล็ก,8,1062,1001,444246444,459135444,444444135,444444444,0,6,4,49,254,186,21,12,7,19,18,19,0,0,2,11005,0,0,27049,27030,27031,43079,0,0,0,0,0,0,0
17247,โจรใบเหลือง,8,1196,1001,550444344,550246444,444444246,444444444,0,1,6,36,183,146,15,8,6,16,13,13,0,0,1,10003,0,0,26167,26166,27003,0,0,0,0,0,0,0,0
17248,เกล็ดงูแดง,8,1148,1001,644444444,611444522,444444411,444444444,0,20,4,39,192,157,15,9,4,17,13,19,0,0,3,12004,0,0,27019,27031,26120,41023,0,0,0,0,0,0,0
17249,ทหารศึกฮุ่ยจี,8,1009,1001,444444444,414444425,316444444,444444444,0,5,5,43,209,170,16,10,9,15,15,18,0,0,2,11005,0,0,26121,26066,26117,0,0,0,0,0,0,0,0
17250,ทหารศึกฉาตู๋,8,1195,1001,441444454,551262651,353444252,444444444,0,5,4,42,222,155,19,8,7,20,15,14,0,0,1,10003,0,0,26122,26118,26156,25003,0,0,0,0,0,0,0
17251,ทหารซานเยี่ย,8,1175,1001,444161444,262363252,444444262,444444444,0,8,2,43,225,157,19,8,4,19,18,15,0,0,4,13004,0,0,26087,26077,26083,39017,0,0,0,0,0,0,0
17252,ทหารหญิงเหิน,8,1156,1001,530660445,660600444,642444550,444444444,0,0,0,42,211,166,17,10,5,14,18,19,0,0,1,10003,0,0,26170,26101,26158,0,0,0,0,0,0,0,0
17253,ทหารซั่งเหยา,8,1011,1001,642444543,941474444,444444464,444444444,0,6,4,44,221,173,18,11,12,19,13,16,0,0,3,12005,0,0,26050,26017,26042,36017,0,0,0,0,0,0,0
17254,ชันโหมว,8,1266,1001,444444555,351444350,351111444,444444444,0,6,6,81,641,306,36,14,9,43,40,18,0,0,4,13009,0,0,27075,27075,26233,0,0,0,0,0,0,0,0
17255,ฉางสื่อ,8,1330,1001,444161444,444444555,555151141,444444444,0,5,5,80,683,298,44,13,11,48,35,11,0,0,4,13010,0,0,27070,27070,32024,0,0,0,0,0,0,0,0
17256,เสนาธิการ,8,1267,1001,444444555,766840444,730541740,444444444,0,6,4,80,671,334,42,19,7,47,32,15,0,0,3,12006,0,0,26010,26010,26069,0,0,0,0,0,0,0,0
17257,ชันจวิน,8,1231,1001,444611444,148444444,146711511,444444444,0,5,7,82,641,290,35,11,9,44,45,17,0,0,3,12009,0,0,26131,26131,26198,0,0,0,0,0,0,0,0
17258,ฮู่จวิน,8,1378,1001,880444555,950444111,222550444,444444444,0,20,6,92,740,325,42,13,9,54,47,18,0,0,1,10006,0,0,27077,32025,27077,0,0,0,0,0,0,0,0
17259,เจียนจวิน,8,1244,1001,444444434,444444035,134145025,444444444,0,20,4,93,752,345,43,16,9,48,47,20,0,0,2,11005,0,0,26249,26236,26249,0,0,0,0,0,0,0,0
17260,จั้นจวิน,8,1337,1001,135444544,511711511,366400511,444444444,0,0,0,93,758,296,44,8,6,66,51,8,0,0,3,12006,0,0,26235,26250,26235,0,0,0,0,0,0,0,0
17261,เตี่ยนจวิน,8,1246,1001,444444444,740444777,566640777,444444444,0,20,2,92,722,343,39,16,11,55,46,16,0,0,4,13010,0,0,32008,27088,32008,0,0,0,0,0,0,0,0
17262,จู๋ป๋อ,8,1262,1001,444457444,640850457,740457640,444444444,0,5,6,110,978,410,46,20,26,57,53,17,0,0,3,12006,0,0,26188,26071,26071,41010,0,0,0,0,0,0,0
17263,เพียนเจี้ยง,8,1248,1001,661444444,259981357,357444457,444444444,0,15,3,112,991,421,46,21,24,58,54,17,0,0,2,11005,0,0,26071,26188,26188,0,0,0,0,0,0,0,0
17264,ผีเจี้ยง,8,1263,1001,444444333,551146660,135258136,444444444,0,5,2,113,1004,436,47,23,25,52,60,18,0,0,2,11005,0,0,26013,26013,26238,0,0,0,0,0,0,0,0
17265,ตูเว่ย,8,1247,1001,661444544,522444233,522444622,444444444,0,15,8,115,1011,447,46,24,22,60,55,19,0,0,3,12009,0,0,26238,26238,26013,42024,0,0,0,0,0,0,0
17266,ปู้ตู,8,1267,1001,444444455,940740246,630541246,444540444,0,6,5,117,1018,439,45,22,39,55,50,21,0,0,3,12006,0,0,26252,26252,26298,0,0,0,0,0,0,0,0
17267,ปิงเฉา,8,1246,1001,444444333,880444367,457158467,444444444,0,20,4,117,1018,452,45,24,39,60,52,22,0,0,2,11005,0,0,26298,26298,26252,37996,0,0,0,0,0,0,0
17268,เซี่ยนเว่ย,8,1245,1001,444444454,146444151,141049151,444444444,0,20,2,120,1038,446,45,22,30,64,57,22,0,0,4,13010,0,0,27079,32026,27079,40031,0,0,0,0,0,0,0
17269,เซี่ยวเว่ย,8,1244,1001,444444555,444444111,511511444,444444444,0,20,1,120,1031,452,44,23,40,63,47,21,0,0,3,12008,0,0,32026,27079,32026,0,0,0,0,0,0,0,0
17270,เยี่ยซานหลัน,8,1001,1001,444246555,158457444,444444147,444444444,0,0,0,45,236,165,20,9,5,18,15,22,0,0,2,11005,0,0,32004,32020,32003,40033,0,0,0,0,0,0,0
17271,ทหารลิงเถื่อน,8,1196,1001,242444544,242464444,444444464,444444444,0,1,2,57,316,184,28,9,7,23,20,26,0,0,4,13006,0,0,27008,26102,27005,33005,0,0,0,0,0,0,0
17272,หญิงฟานซาน,8,1097,1001,444660555,551444660,444444444,444444444,0,13,3,58,303,202,25,12,8,20,20,28,0,0,1,10006,0,0,26005,26090,26091,42006,0,0,0,0,0,0,0
17273,พ่อมดปีศาจหอม,8,1066,1001,444455444,411444622,444444422,444444444,0,3,0,59,298,192,24,10,23,18,23,21,0,0,3,12004,0,0,26115,27038,27039,0,0,0,0,0,0,0,0
17274,ยอดทหารเยี่ย,8,1175,1001,247259455,157247357,444444246,444444444,0,8,4,59,328,187,29,9,8,27,24,21,0,0,2,11005,0,0,26115,26037,26038,34027,0,0,0,0,0,0,0
17275,หัวหน้าเผ่าหมี,8,1147,1001,131444454,131246131,444444131,444444444,0,0,0,60,759,160,34,4,6,29,25,20,0,0,4,13006,0,0,26058,26022,26050,25049,0,0,0,0,0,0,0
17276,หัวหน้าเยี่ย,8,1175,1001,761111554,771333000,444444444,444444444,0,8,1,44,238,158,21,8,7,19,20,14,0,0,1,10003,0,0,26159,26112,26113,42005,0,0,0,0,0,0,0
17277,หญิงลายเสือดาว,8,1156,1001,411411555,511771444,411444411,444444444,0,0,0,43,230,152,20,7,7,14,15,20,0,0,3,12004,0,0,26088,26047,26086,43022,0,0,0,0,0,0,0
17278,ทหารเหลียวตง,8,1139,1001,444444444,444246247,666149666,444444444,0,20,2,25,136,110,12,4,4,10,10,8,0,0,4,13004,0,0,26002,26041,26111,0,0,0,0,0,0,0,0
17279,ทหารเซียงผิง,8,1130,1001,151444444,678242555,353555252,444444444,0,5,1,24,129,113,11,5,3,9,9,11,0,0,4,13004,0,0,26165,26165,26111,0,0,0,0,0,0,0,0
17280,ทหารศึกอูหวน,8,1241,1001,262444666,579262444,555898252,444444444,0,1,2,25,136,110,12,4,4,11,9,8,0,0,4,13004,0,0,27017,27029,27040,0,0,0,0,0,0,0,0
17281,ทหารหิมะเหลียว,8,1130,1001,642444444,640777640,444666640,444444444,0,5,9,42,222,155,19,8,7,15,19,15,0,0,3,12004,0,0,27085,27056,27018,26389,0,0,0,0,0,0,0
